alpha,beta,example
0.9386104,0.2656954,0
0.9189867,0.27122033,0
0.91888934,0.27137244,0
0.44653213,0.5604175,0
0.44536054,0.56034106,0
0.44297,0.5582838,0
0.3387886,0.7314834,0
0.3365595,0.7363855,0
0.3368276,0.73644876,0
0.33774185,0.7377206,0
0.3314301,0.74309385,0
0.33143058,0.74334294,0
0.33974037,0.7434087,0
0.33558443,0.74202514,0
0.6515348,0.38236767,0
0.6122047,0.4089579,0
0.6138407,0.40983278,0
0.6134499,0.40618905,0
0.6237073,0.40041885,0
0.5945759,0.4210991,0
0.5961007,0.42104816,0
0.59462494,0.42051134,0
0.59456736,0.42100936,0
0.5944389,0.41895044,0
0.6040997,0.41206303,0
0.6041396,0.4119053,0
0.25069094,0.9937059,0
0.2510964,0.9936318,0
0.25148347,0.9924779,0
0.25029248,0.9925085,0
0.2527964,0.9888024,0
0.2523368,0.98878866,0
0.2817513,0.8887795,0
0.34791782,0.7199623,0
0.4154401,0.59987557,0
0.4125739,0.5997404,0
0.41420168,0.60296834,0
0.62547266,0.39896888,0
0.8853683,0.28136632,0
0.9833876,0.25402462,0
0.38296354,0.6504599,0
0.4917532,0.5055264,0
0.49165788,0.5027684,0
0.5869933,0.42284265,0
0.5889964,0.4269189,0
0.67029244,0.37141815,0
0.6689945,0.36859688,0
0.7430073,0.33898723,0
0.7436778,0.33557045,0
0.7440071,0.33583608,0
0.8695514,0.28653592,0
0.86955327,0.2863022,0
0.8695357,0.28640363,0
0.87801445,0.28596404,0
0.8784593,0.2827437,0
0.534194,0.46931887,0
0.5329102,0.466384,0
0.53567964,0.46803135,0
0.7214873,0.34744287,0
0.79866284,0.31404412,0
0.7975605,0.31180003,0
0.7950968,0.31341252,0
0.5902377,0.42236504,0
0.7072239,0.352874,0
0.90252566,0.2777497,0
0.9041078,0.2771093,0
0.9041159,0.27529034,0
0.903834,0.27718994,0
0.39605775,0.6303671,0
0.39541462,0.6298146,0
0.7769035,0.32167453,0
0.6418975,0.3893071,0
0.6127354,0.40886793,0
0.61042535,0.40691483,0
0.61424625,0.40930578,0
0.6581102,0.37738156,0
0.6593144,0.3786769,0
0.4870415,0.511857,0
0.67101,0.3721921,0
0.6308186,0.39665884,0
0.6300775,0.39481786,0
0.51919657,0.478875,0
0.5181758,0.47856703,0
0.52230316,0.480665,0
0.52213293,0.47996458,0
0.78218746,0.3207871,0
0.78297764,0.31881574,0
0.6895464,0.36168838,0
0.9479407,0.26329884,0
0.93051946,0.26821485,0
0.89622533,0.2789074,0
0.8007878,0.31038672,0
0.841992,0.29729873,0
0.84187174,0.29766807,0
0.841861,0.29827788,0
0.76293623,0.32787633,0
0.7636642,0.32635048,0
0.86377335,0.28850478,0
0.8017019,0.31172606,0
0.6559566,0.37833464,0
0.36732125,0.68065196,0
0.36617583,0.6817444,0
0.3548421,0.7034977,0
0.35368657,0.7028084,0
0.35359183,0.7032623,0
0.36391896,0.68901026,0
0.56488246,0.4434429,0
0.56426954,0.44206017,0
0.5124951,0.48435265,0
0.51273596,0.48513213,0
0.26030993,0.9628972,0
0.2573145,0.96265286,0
0.25983846,0.96262014,0
0.25950998,0.9646317,0
0.25557706,0.9754598,0
0.25402763,0.98301893,0
0.2550352,0.98295903,0
0.2566094,0.97218114,0
0.52523184,0.47458926,0
0.7112413,0.35114092,0
0.402447,0.6199028,0
0.79004693,0.31661227,0
0.79147136,0.3147996,0
0.8290426,0.3012503,0
0.82926136,0.30009833,0
0.82524467,0.302593,0
0.82528746,0.30258206,0
0.8256236,0.30294248,0
0.59664905,0.41871932,0
0.7963411,0.31373945,0
0.8001649,0.310542,0
0.57057416,0.43829855,0
0.57038605,0.4388058,0
0.69431627,0.3582206,0
0.6937229,0.3609773,0
0.40061787,0.62130296,0
0.4033231,0.6212274,0
0.40375525,0.6235853,0
0.55639666,0.4488263,0
0.3407251,0.73159915,0
0.3457791,0.72117674,0
0.4933102,0.50739133,0
0.46337795,0.5408358,0
0.72699225,0.34326488,0
0.6467594,0.38463843,0
0.62796915,0.39616564,0
0.62730795,0.3969388,0
0.627582,0.39719865,0
0.46743786,0.5337937,0
0.4231241,0.5882073,0
0.51473916,0.48360318,0
0.51411444,0.48850468,0
0.5134215,0.48651147,0
0.5130028,0.48710123,0
0.6798224,0.36644337,0
0.6806636,0.3669912,0
0.66218716,0.3748911,0
0.6659081,0.37779713,0
0.6665236,0.37685972,0
0.6675445,0.3756469,0
0.6661526,0.37170622,0
0.6678021,0.374229,0
0.6672603,0.37467676,0
0.666462,0.3737867,0
0.68283874,0.3658601,0
0.69552606,0.3574793,0
0.68964803,0.35867986,0
0.68981385,0.36297762,0
0.43113202,0.5791048,0
0.8890744,0.28004706,0
0.8891214,0.28070307,0
0.8893497,0.28068033,0
0.8894115,0.27981082,0
0.8459125,0.29330915,0
0.8462727,0.29305026,0
0.8454164,0.29683205,0
0.8456128,0.2973758,0
0.8453745,0.29384768,0
0.87871,0.2838541,0
0.7722929,0.32312533,0
0.7556252,0.33011386,0
0.67674756,0.36822137,0
0.43084025,0.57921237,0
0.39266244,0.63556695,0
0.435163,0.57389265,0
0.4339388,0.57171637,0
0.435802,0.57240534,0
0.5714985,0.43620074,0
0.57222694,0.43814677,0
0.57224184,0.43657213,0
0.5714241,0.4355463,0
0.5711406,0.4351738,0
0.5714042,0.4334406,0
0.57137585,0.43310025,0
0.6456827,0.38700897,0
0.36380276,0.68523407,0
0.35389847,0.70655453,0
0.3913188,0.6330871,0
0.48468858,0.5181245,0
0.4822457,0.51725113,0
0.2590026,0.9619526,0
0.25981888,0.96199614,0
0.25916627,0.96441954,0
0.2576272,0.96453077,0
0.26012817,0.96435857,0
0.25785798,0.96406156,0
0.26023468,0.9643069,0
0.26050434,0.9643408,0
0.26008254,0.9642997,0
0.26063725,0.9642237,0
0.25582334,0.9797807,0
0.25480446,0.9798672,0
0.3002265,0.83135104,0
0.29050538,0.8591094,0
0.6296548,0.39899284,0
0.2951125,0.8457143,0
0.3253463,0.769993,0
0.32432625,0.7702579,0
0.37121737,0.6718653,0
0.6500567,0.38432747,0
0.70089287,0.35575563,0
0.64445424,0.38759848,0
0.64101946,0.38962314,0
0.35064805,0.71213996,0
0.35103813,0.7128675,0
0.32706437,0.76548684,0
0.43056113,0.5793722,0
0.4239279,0.58776,0
0.4238912,0.588238,0
0.42518693,0.5891727,0
0.3807076,0.6512039,0
0.35040036,0.7152526,0
0.34792227,0.7127332,0
0.5202012,0.47858083,0
0.8846032,0.28214145,0
0.37959754,0.6570603,0
0.37992147,0.6602366,0
0.3778995,0.6589869,0
0.26629746,0.9362101,0
0.30938202,0.80456924,0
0.324007,0.76900643,0
0.3262184,0.7690918,0
0.32345667,0.7686355,0
0.3243203,0.768644,0
0.459186,0.54242337,0
0.9119683,0.27388075,0
0.9116169,0.27384573,0
0.59460235,0.41816595,0
0.78595966,0.31790018,0
0.8278561,0.3022011,0
0.8289735,0.30101883,0
0.82892203,0.30061564,0
0.8290505,0.30169362,0
0.9574527,0.26097968,0
0.95755094,0.26162106,0
0.34728748,0.7202409,0
0.37473917,0.6650706,0
0.3641759,0.6871533,0
0.61211467,0.4079764,0
0.612751,0.408142,0
0.6121414,0.4068755,0
0.8677345,0.2871254,0
0.8437931,0.2959221,0
0.8015659,0.31134707,0
0.8032998,0.3107069,0
0.8030228,0.30959815,0
0.70682514,0.35456452,0
0.7064536,0.35562494,0
0.7066178,0.35401267,0
0.70564383,0.35217857,0
0.7007166,0.35702032,0
0.3468702,0.7200348,0
0.34001973,0.73301125,0
0.5024153,0.49748713,0
0.50206023,0.4953647,0
0.42540383,0.5838499,0
0.40904433,0.61260736,0
0.40925354,0.612803,0
0.44408455,0.55999374,0
0.57706505,0.43163216,0
0.43164033,0.5802678,0
0.43178755,0.58017963,0
0.4299107,0.5782746,0
0.39771545,0.6274287,0
0.39643964,0.630923,0
0.43833202,0.56868446,0
0.30806667,0.8092648,0
0.30788434,0.8095681,0
0.3082776,0.80979186,0
0.30859804,0.8101634,0
0.309709,0.8099337,0
0.30928898,0.8097477,0
0.67577755,0.3674747,0
0.67806727,0.3695872,0
0.750278,0.33329514,0
0.58906776,0.42544794,0
0.5883587,0.42608288,0
0.5840046,0.4238325,0
0.5894033,0.42575404,0
0.59027165,0.42536053,0
0.62424725,0.39681584,0
0.62710273,0.39881858,0
0.66216135,0.37757576,0
0.66108334,0.37542665,0
0.66213226,0.37693635,0
0.5474702,0.45545715,0
0.34265864,0.72785294,0
0.46338716,0.5405455,0
0.36214176,0.6898254,0
0.36170292,0.6896756,0
0.81697154,0.30585912,0
0.816839,0.30353835,0
0.81765646,0.3045462,0
0.67850167,0.368739,0
0.67796975,0.36562788,0
0.67889386,0.36579874,0
0.8136703,0.3080814,0
0.81309915,0.30705643,0
0.6257408,0.39648673,0
0.62637585,0.39838067,0
0.53723294,0.4683643,0
0.534045,0.46286964,0
0.62286973,0.4042799,0
0.6229806,0.4030062,0
0.6220602,0.39942858,0
0.6214042,0.40121374,0
0.45642424,0.54656917,0
0.42623013,0.5855239,0
0.43031135,0.57991195,0
0.48439017,0.51506513,0
0.26622322,0.93649334,0
0.26622322,0.93649334,0
0.25539884,0.9750128,0
0.25530532,0.9750244,0
0.255555,0.9741387,0
0.2552931,0.97479576,0
0.25730863,0.9727874,0
0.2541727,0.9832591,0
0.25419652,0.98320276,0
0.25446108,0.9800608,0
0.2532751,0.9800394,0
0.25319025,0.9798489,0
0.25365183,0.9798307,0
0.27654088,0.8987423,0
0.26760265,0.92674094,0
0.47230196,0.5300213,0
0.47275862,0.53108954,0
0.55437416,0.4516373,0
0.44098172,0.56748694,0
0.5107639,0.4898137,0
0.46468192,0.5350024,0
0.44220755,0.5661039,0
0.32417247,0.76722443,0
0.3253626,0.767902,0
0.3381389,0.73911065,0
0.33555698,0.73929894,0
0.5885491,0.4192838,0
0.59097487,0.42037287,0
0.59151876,0.42146498,0
0.39742276,0.62833494,0
0.5762067,0.4327707,0
0.52188283,0.47869068,0
0.5246057,0.47458118,0
0.5252703,0.47552872,0
0.5252559,0.4751557,0
0.54702234,0.45585832,0
0.3691059,0.6766213,0
0.37091273,0.67746043,0
0.30542046,0.8110645,0
0.25003314,0.98939764,0
0.2520856,0.98944366,0
0.2513203,0.9926172,0
0.2517458,0.9915377,0
0.25179046,0.991508,0
0.25014928,0.9988317,0
0.24946631,0.99883336,0
0.24911515,0.9986584,0
0.2495214,0.99865615,0
0.2545134,0.98162234,0
0.25550494,0.9781707,0
0.25386524,0.9781567,0
0.25551045,0.9756115,0
0.25525972,0.97704995,0
0.2518978,0.98512626,0
0.2530986,0.9803391,0
0.25238454,0.9803207,0
0.624409,0.39815772,0
0.7632883,0.32546985,0
0.83940387,0.29785162,0
0.60763896,0.40966192,0
0.6087717,0.40943396,0
0.4905948,0.50564444,0
0.4931734,0.50745136,0
0.38734868,0.645722,0
0.38626215,0.6451193,0
0.48904088,0.5101658,0
0.3511676,0.7091078,0
0.96641326,0.25940377,0
0.96624583,0.25896406,0
0.9734274,0.2567258,0
0.97372097,0.2567315,0
0.97748053,0.2546878,0
0.9864719,0.25194764,0
0.9864842,0.25168657,0
0.9255844,0.26743373,0
0.92566067,0.26913968,0
0.62241405,0.40020308,0
0.26464674,0.9414492,0
0.26624003,0.94145256,0
0.26390857,0.9410616,0
0.26550886,0.9410123,0
0.26611382,0.94080937,0
0.29727614,0.8360181,0
0.50531006,0.4962123,0
0.30044395,0.83583724,0
0.29935166,0.83596295,0
0.298379,0.83733475,0
0.29688022,0.83672416,0
0.29671746,0.8369235,0
0.5330927,0.46670717,0
0.43689716,0.56907535,0
0.43923223,0.5699042,0
0.45534283,0.54955363,0
0.27923822,0.8993175,0
0.27794182,0.8991032,0
0.27860507,0.8992597,0
0.30721244,0.815577,0
0.3030775,0.8221559,0
0.2799713,0.8919628,0
0.28074995,0.8924461,0
0.2765592,0.9006324,0
0.798782,0.3110506,0
0.29138762,0.8577411,0
0.29077086,0.85765046,0
0.907769,0.2750925,0
0.8558683,0.2914093,0
0.33002114,0.7565728,0
0.328785,0.7555968,0
0.30152118,0.82377034,0
0.30124566,0.82538784,0
0.30313373,0.8235847,0
0.28524145,0.87284636,0
0.30774498,0.81131214,0
0.42895553,0.58087945,0
0.46155012,0.53875023,0
0.4730321,0.5291116,0
0.525318,0.47575352,0
0.60406846,0.41253987,0
0.56504184,0.44116354,0
0.5631801,0.44140315,0
0.68030685,0.36438185,0
0.68137187,0.36600912,0
0.3397621,0.73221457,0
0.37563112,0.6646632,0
0.34697592,0.7179534,0
0.26268497,0.947501,0
0.26388147,0.9468135,0
0.25274277,0.98646843,0
0.25428078,0.9864356,0
0.25230753,0.9864296,0
0.25278798,0.98606527,0
0.29648134,0.83869785,0
0.2970992,0.8369432,0
0.373871,0.6620752,0
0.37588888,0.6627063,0
0.3774652,0.66333133,0
0.3764314,0.66234946,0
0.5006152,0.49391687,0
0.35977656,0.6907565,0
0.34210944,0.7307258,0
0.6272139,0.39869303,0
0.43264806,0.5754582,0
0.5166191,0.48304027,0
0.63905746,0.39151642,0
0.6375152,0.3899622,0
0.65566283,0.3790799,0
0.6554033,0.37893566,0
0.65836805,0.3807355,0
0.6584566,0.38045588,0
0.7097022,0.35058147,0
0.7365938,0.33918238,0
0.5672243,0.43915302,0
0.42825428,0.5813701,0
0.6314578,0.39556956,0
0.6327206,0.3974183,0
0.6324068,0.39681414,0
0.62807745,0.3945102,0
0.83336014,0.29729196,0
0.8337518,0.29770753,0
0.8335249,0.29741147,0
0.31128383,0.800087,0
0.60705864,0.41079158,0
0.4966083,0.50074685,0
0.4977105,0.50189644,0
0.50009716,0.5020823,0
0.58911055,0.4272844,0
0.8383676,0.29491365,0
0.8381152,0.29515925,0
0.76687634,0.3272269,0
0.49665076,0.504046,0
0.49409467,0.50243646,0
0.44662693,0.5612685,0
0.40796992,0.61473423,0
0.38982746,0.6374956,0
0.3899409,0.63795865,0
0.4314962,0.5769723,0
0.4290017,0.577327,0
0.5866464,0.42836326,0
0.5832068,0.42588004,0
0.582966,0.4254412,0
0.32563597,0.76130027,0
0.3258946,0.7616595,0
0.3782242,0.6567722,0
0.76155967,0.32909963,0
0.7575064,0.32920557,0
0.53774744,0.46576172,0
0.53601044,0.4635806,0
0.8323715,0.29961506,0
0.48019043,0.5195715,0
0.78520256,0.31964335,0
0.7842176,0.3191006,0
0.7814843,0.3177756,0
0.62927866,0.3971987,0
0.26143703,0.95395154,0
0.26046,0.95438445,0
0.4947523,0.5029779,0
0.4945986,0.5025616,0
0.6175749,0.40331885,0
0.28274384,0.88097686,0
0.44039625,0.5652283,0
0.44015214,0.56260854,0
0.44016722,0.5617365,0
0.44089484,0.56319946,0
0.32804373,0.76011497,0
0.2774466,0.9011562,0
0.28711778,0.8720517,0
0.33989695,0.731661,0
0.38214114,0.65454215,0
0.38205642,0.6552826,0
0.34283996,0.7305172,0
0.3416479,0.73070735,0
0.3405068,0.7303414,0
0.32027984,0.77825445,0
0.4088058,0.60993934,0
0.3887492,0.6408813,0
0.38696843,0.64148027,0
0.3893156,0.6438202,0
0.45059133,0.5549284,0
0.5139454,0.48432216,0
0.51456165,0.48495382,0
0.5128787,0.48386458,0
0.28502926,0.8766208,0
0.27331486,0.91172713,0
0.27290678,0.9162284,0
0.27128714,0.9159815,0
0.27440426,0.913429,0
0.262059,0.9532834,0
0.27897364,0.8976708,0
0.2797451,0.8975134,0
0.28702548,0.8714195,0
0.28769663,0.87201464,0
0.28520855,0.8721027,0
0.26694822,0.9375899,0
0.26489308,0.9379546,0
0.26731062,0.93784696,0
0.2643929,0.9376452,0
0.27433935,0.90944874,0
0.27433935,0.90944874,0
0.27351835,0.9096405,0
0.28124526,0.8912055,0
0.26015532,0.9634593,0
0.25900805,0.962869,0
0.26134363,0.96260977,0
0.25839075,0.96511203,0
0.25954208,0.9650685,0
0.25999546,0.9613646,0
0.92579335,0.26980174,0
0.9254839,0.27167016,0
0.92430913,0.2674781,0
0.84800464,0.29435012,0
0.8379697,0.2973806,0
0.9371318,0.26583818,0
0.8952271,0.2784802,0
0.83621794,0.2972685,0
0.8363808,0.29855615,0
0.83705086,0.2982135,0
0.8369771,0.29910854,0
0.42876706,0.58261716,0
0.42817423,0.58148247,0
0.6607062,0.37845752,0
0.65871215,0.37916765,0
0.6594721,0.37947562,0
0.6582154,0.3793041,0
0.61289006,0.40676337,0
0.62858826,0.39910945,0
0.79452443,0.3129466,0
0.51263624,0.4835004,0
0.785549,0.31863979,0
0.78527987,0.31706554,0
0.5337932,0.46852204,0
0.531911,0.46802318,0
0.5327873,0.46807092,0
0.4813001,0.51990163,0
0.34546998,0.7178642,0
0.3236203,0.7671809,0
0.32621562,0.76824254,0
0.3228762,0.77225447,0
0.30950552,0.8061899,0
0.3109732,0.80596876,0
0.30856374,0.80972934,0
0.2912127,0.85244834,0
0.29429603,0.85232586,0
0.46464604,0.54055995,0
0.3595216,0.69931906,0
0.3595216,0.69931906,0
0.35744327,0.6987739,0
0.3557048,0.6985319,0
0.70045614,0.35627508,0
0.47271258,0.52701753,0
0.5088953,0.49150833,0
0.63261884,0.39713177,0
0.6316374,0.39365697,0
0.8258723,0.30329785,0
0.82637984,0.3009604,0
0.82658154,0.30044508,0
0.6507029,0.3813872,0
0.6523569,0.38201776,0
0.6527085,0.3817953,0
0.8337468,0.29913655,0
0.7455388,0.33439067,0
0.45424187,0.547841,0
0.407558,0.6140558,0
0.6678249,0.37158558,0
0.33532172,0.7403669,0
0.3383506,0.73405546,0
0.33758363,0.73525894,0
0.33810604,0.73549503,0
0.42504498,0.58605915,0
0.4259218,0.58690405,0
0.4259132,0.58724254,0
0.42329603,0.5863567,0
0.42455697,0.58908427,0
0.4245606,0.58855844,0
0.87422,0.2855573,0
0.87562925,0.28621864,0
0.87605804,0.28311187,0
0.876567,0.2823107,0
0.8866237,0.28179854,0
0.9237727,0.2688456,0
0.92407084,0.26956624,0
0.7381264,0.33839402,0
0.73663145,0.33963022,0
0.73635375,0.33777526,0
0.25922978,0.96052194,0
0.9836136,0.25301087,0
0.98374534,0.25350165,0
0.94730806,0.26426744,0
0.9473947,0.26506943,0
0.94686973,0.26144618,0
0.9400873,0.26643115,0
0.94041723,0.264613,0
0.9454092,0.26403064,0
0.95909274,0.2603563,0
0.25475943,0.9827907,0
0.25315502,0.9828371,0
0.2530936,0.9821207,0
0.26606742,0.9346272,0
0.28103724,0.88858116,0
0.4112508,0.60625464,0
0.5069744,0.4929767,0
0.2820296,0.88418275,0
0.2830536,0.8845411,0
0.28140715,0.8835877,0
0.2753475,0.9033273,0
0.30666578,0.815369,0
0.30553025,0.8152318,0
0.39831823,0.6264165,0
0.39924034,0.6263235,0
0.3755952,0.6634334,0
0.37664318,0.66408736,0
0.37612244,0.66408044,0
0.43363777,0.57717085,0
0.43349388,0.5776058,0
0.43366393,0.57717663,0
0.45762137,0.54390115,0
0.5278,0.47349304,0
0.42353693,0.5916105,0
0.34941164,0.7129799,0
0.3496751,0.7120792,0
0.2959937,0.8422583,0
0.2956661,0.8421813,0
0.29643065,0.84297025,0
0.29437208,0.8425693,0
0.31285027,0.7930053,0
0.8055921,0.3116637,0
0.8052518,0.3102455,0
0.7833145,0.31769004,0
0.69216305,0.36173725,0
0.69059694,0.35909218,0
0.47403577,0.52864885,0
0.4746115,0.5292227,0
0.47319448,0.5272776,0
0.56018543,0.44511417,0
0.8563801,0.2909279,0
0.33896855,0.73376226,0
0.34208962,0.7342405,0
0.33888224,0.7330691,0
0.34167263,0.73390865,0
0.4366237,0.5676116,0
0.39260054,0.63447076,0
0.6904937,0.36038208,0
0.3245423,0.76581305,0
0.32033077,0.7817859,0
0.27375606,0.9154532,0
0.5757421,0.432231,0
0.46046132,0.5444741,0
0.46005693,0.5431179,0
0.3251276,0.7675727,0
0.3251276,0.7675727,0
0.32339057,0.7695579,0
0.25513637,0.9754141,0
0.25590786,0.9754101,0
0.25519136,0.9776741,0
0.2556748,0.97573936,0
0.25616077,0.9756683,0
0.25849855,0.9666803,0
0.2575499,0.97236484,0
0.2547765,0.9722118,0
0.29170138,0.86002016,0
0.29016104,0.8584805,0
0.3518044,0.7109389,0
0.35285833,0.71033084,0
0.40586886,0.61791986,0
0.4036312,0.6139089,0
0.40544182,0.61433846,0
0.66228586,0.37588713,0
0.4998828,0.498984,0
0.4998828,0.498984,0
0.50070304,0.5002267,0
0.4390264,0.57056844,0
0.4394774,0.5707396,0
0.6934722,0.35771918,0
0.6941526,0.35969257,0
0.7147078,0.3486679,0
0.72772205,0.3437922,0
0.35890558,0.6983302,0
0.3576391,0.69860464,0
0.48589703,0.5143802,0
0.4869256,0.5150237,0
0.39329302,0.639201,0
0.38155752,0.6559438,0
0.42105514,0.5942915,0
0.4214338,0.5918816,0
0.42080745,0.5914068,0
0.6286467,0.39786696,0
0.62782454,0.39718682,0
0.6832097,0.36533543,0
0.82646805,0.30223748,0
0.8268623,0.30380967,0
0.82675177,0.3033441,0
0.6959265,0.35847142,0
0.6361608,0.3922501,0
0.5200657,0.47836715,0
0.47314873,0.52921057,0
0.44502798,0.5605401,0
0.43251038,0.5715798,0
0.4392221,0.573321,0
0.29811388,0.83991826,0
0.31250387,0.7970297,0
0.3137349,0.79853624,0
0.3119664,0.79802984,0
0.62089616,0.40268514,0
0.4634547,0.5359385,0
0.46500364,0.5368673,0
0.4653867,0.5370564,0
0.5282456,0.4721078,0
0.46587217,0.5343341,0
0.46687296,0.53563845,0
0.46726012,0.5365679,0
0.88595074,0.2831548,0
0.8559598,0.29288486,0
0.8553687,0.2925274,0
0.85512125,0.29073575,0
0.8585202,0.29155314,0
0.8962955,0.27734497,0
0.8959764,0.28053504,0
0.89603615,0.27774656,0
0.78427213,0.3204805,0
0.78202534,0.3174156,0
0.784318,0.31906736,0
0.78371274,0.31644422,0
0.36235675,0.6866759,0
0.36319605,0.6868083,0
0.512748,0.48638803,0
0.41637412,0.5990335,0
0.31193513,0.8009789,0
0.3118864,0.8009565,0
0.29148614,0.85327846,0
0.29114237,0.85347825,0
0.687881,0.3622854,0
0.5898352,0.42458826,0
0.5879513,0.42283928,0
0.5890716,0.4250002,0
0.5883346,0.42450172,0
0.58844656,0.42617166,0
0.5881512,0.42348886,0
0.589002,0.42471924,0
0.5873082,0.42258185,0
0.45540148,0.5451704,0
0.45613256,0.5475613,0
0.47008014,0.53427076,0
0.4699139,0.5338372,0
0.5583748,0.44688305,0
0.5880333,0.42494613,0
0.92026246,0.2723582,0
0.9203658,0.26869518,0
0.9199988,0.2735622,0
0.9197402,0.27307168,0
0.8857068,0.281851,0
0.91095227,0.27235582,0
0.90835685,0.2763173,0
0.926078,0.26922897,0
0.63273907,0.39422515,0
0.56974447,0.43790016,0
0.6837867,0.36482966,0
0.5985022,0.41539788,0
0.5985209,0.41511863,0
0.58350956,0.42621303,0
0.5415097,0.45943502,0
0.46853456,0.53349704,0
0.46704853,0.53295845,0
0.46682188,0.53413355,0
0.71358854,0.34934187,0
0.40017197,0.62374794,0
0.3985005,0.6235976,0
0.6073252,0.4088684,0
0.543362,0.46051154,0
0.33586827,0.7493251,0
0.38119036,0.6569433,0
0.49423692,0.5024195,0
0.5291851,0.47006494,0
0.52902365,0.4705289,0
0.72276807,0.34451312,0
0.50235116,0.49693942,0
0.53811085,0.46309364,0
0.53865194,0.4645252,0
0.36898005,0.6715206,0
0.36894792,0.67084914,0
0.3682893,0.67063206,0
0.35625398,0.70449185,0
0.35293785,0.70340294,0
0.3545789,0.7045943,0
0.37991577,0.6567458,0
0.39058796,0.63925546,0
0.7489908,0.33280894,0
0.74996483,0.33380497,0
0.3947354,0.6343578,0
0.7609404,0.32732105,0
0.41458157,0.60367745,0
0.642061,0.3879619,0
0.31246942,0.79693204,0
0.3912162,0.64035344,0
0.38852164,0.64497364,0
0.42285246,0.59154224,0
0.34309125,0.729608,0
0.3485775,0.71583605,0
0.35113293,0.7155847,0
0.4936457,0.50586915,0
0.8255199,0.30143234,0
0.38291848,0.64985,0
0.38273242,0.6492772,0
0.633314,0.39300948,0
0.8211704,0.30337712,0
0.8209934,0.30212677,0
0.82128465,0.30460972,0
0.82903033,0.3008957,0
0.8291385,0.30075607,0
0.82836026,0.30208036,0
0.82878697,0.30282885,0
0.82817775,0.30155134,0
0.9651989,0.25814012,0
0.26422274,0.9431609,0
0.26508647,0.94319546,0
0.26312366,0.9427293,0
0.26351935,0.94280815,0
0.26351935,0.94280815,0
0.2652601,0.94296443,0
0.26816544,0.93398917,0
0.2663708,0.9342664,0
0.27691928,0.9026458,0
0.27488747,0.90657574,0
0.27528968,0.90652776,0
0.27265465,0.9134538,0
0.5121272,0.48720342,0
0.70193166,0.35614216,0
0.6342985,0.3936784,0
0.6343458,0.39327237,0
0.6348432,0.3935659,0
0.65351593,0.3840922,0
0.37580773,0.66039735,0
0.37807798,0.6629058,0
0.37662446,0.66545355,0
0.47823548,0.52023137,0
0.679948,0.36678457,0
0.82350636,0.30325222,0
0.83915603,0.29886487,0
0.8389617,0.29696858,0
0.6995986,0.3572453,0
0.7730613,0.32226107,0
0.38231355,0.6512924,0
0.38289088,0.6508299,0
0.38277277,0.65061045,0
0.45312485,0.55094695,0
0.43334708,0.5752088,0
0.34093076,0.7311148,0
0.34054953,0.7313636,0
0.5237279,0.4774759,0
0.411537,0.6051735,0
0.4123333,0.60579795,0
0.50293297,0.49927995,0
0.50256354,0.49901393,0
0.6875559,0.36014354,0
0.6869832,0.36339527,0
0.8371983,0.29817194,0
0.8377919,0.29913676,0
0.8387112,0.29685885,0
0.8812854,0.28239846,0
0.36443472,0.68574303,0
0.37588933,0.66433877,0
0.3739548,0.6638749,0
0.37730312,0.66435945,0
0.30135754,0.8254195,0
0.30167875,0.8256191,0
0.41131556,0.6061668,0
0.42956486,0.5814789,0
0.42851466,0.57908267,0
0.51338124,0.4884314,0
0.33216172,0.7481734,0
0.3342502,0.7497592,0
0.62552124,0.40085554,0
0.40543526,0.6179124,0
0.4034808,0.61529714,0
0.3667814,0.68406034,0
0.36680123,0.68390787,0
0.36395648,0.6871847,0
0.36218584,0.6865986,0
0.3593397,0.6871636,0
0.549166,0.4591211,0
0.5448595,0.4567465,0
0.5737366,0.434284,0
0.57254565,0.43304503,0
0.5734341,0.43548757,0
